Rooms,Area,Decorate,subway,FiveYear,hasLift,TotalPrice,Price,Toward_s,Toward_n,Toward_e,Toward_w,Floor_h,Floor_m,Floor_l,BuyYesrs<3,BuyYesrs_3_5,BuyYesrs_6_10,BuyYesrs>10,ProductHouse
2,90.0,1,0,1,1,155.0,17222.0,1,0,0,0,0,1,0,0,0,1,0,1
1,51.0,1,1,0,0,153.0,30000.0,1,1,0,0,0,1,0,0,0,1,0,1
2,58.0,1,0,1,1,235.0,39898.0,1,0,0,0,0,1,0,0,0,1,0,1
3,89.0,1,1,1,1,500.0,56179.0,1,0,0,0,0,0,1,0,0,1,0,1
1,40.0,1,1,1,1,118.0,29500.0,1,1,0,0,1,0,0,0,0,1,0,0
2,48.0,1,0,1,1,180.0,37500.0,1,1,0,0,1,0,0,0,0,1,0,0
1,40.0,1,1,1,1,118.0,29500.0,1,1,0,0,1,0,0,0,0,1,0,0
1,77.0,1,0,1,1,151.0,19610.0,1,0,0,1,0,0,1,0,0,1,0,1
2,54.0,1,0,0,1,201.0,36725.0,1,0,0,0,0,1,0,0,0,1,0,1
2,88.0,1,1,1,1,400.0,45146.0,1,0,0,0,0,1,0,0,0,1,0,1
1,75.0,1,0,1,1,138.0,18400.0,1,0,0,1,0,0,1,0,0,1,0,1
3,87.0,1,1,1,1,306.0,35091.0,1,0,0,0,1,0,0,0,0,1,0,1
3,86.0,1,1,1,1,302.0,35075.0,1,0,0,0,1,0,0,0,0,1,0,1
1,50.0,0,0,1,0,105.0,20933.0,0,1,0,0,0,0,1,0,0,1,0,0
2,89.0,1,1,1,1,340.0,38202.0,1,0,0,0,0,1,0,0,0,1,0,1
2,55.0,1,1,1,1,100.0,18181.0,1,0,0,0,0,1,0,0,0,1,0,1
1,40.0,1,1,1,1,108.0,26932.0,0,0,0,1,0,1,0,0,0,1,0,0
2,101.0,1,1,1,1,425.0,41871.0,1,0,0,0,0,1,0,0,0,1,0,1
3,89.0,1,1,1,1,326.0,36629.0,1,0,0,0,0,0,1,0,0,1,0,1
1,54.0,1,1,1,1,110.0,20370.0,0,0,0,1,0,0,1,0,0,1,0,1
1,54.0,1,1,1,1,115.0,21296.0,1,1,0,0,0,1,0,0,0,1,0,1
3,139.0,1,0,1,1,450.0,32188.0,1,1,0,0,0,0,1,0,0,1,0,1
2,41.0,1,0,1,1,64.0,15347.0,1,1,0,0,1,0,0,0,0,1,0,0
1,74.0,1,1,0,1,220.0,29352.0,1,0,0,0,0,1,0,0,0,1,0,1
2,75.0,1,0,1,1,138.0,18400.0,1,0,0,1,0,1,0,0,0,1,0,1
3,87.0,1,1,1,1,335.0,38505.0,1,0,1,0,1,0,0,0,0,1,0,1
3,88.0,1,1,1,1,328.0,37272.0,1,1,0,0,1,0,0,0,0,1,0,1
1,52.0,1,1,1,1,85.0,16346.0,1,0,1,0,1,0,0,0,0,1,0,1
2,89.0,1,1,1,1,430.0,48314.0,1,1,0,0,0,1,0,0,0,1,0,1
2,89.0,1,1,1,1,435.0,48876.0,1,1,0,0,0,1,0,0,0,1,0,1
1,52.0,1,1,0,1,83.0,15961.0,1,1,0,0,0,1,0,0,0,1,0,1
3,150.0,1,1,1,1,500.0,33333.0,1,0,0,0,0,1,0,0,0,1,0,1
2,40.0,1,1,1,1,100.0,25000.0,0,0,1,0,0,1,0,0,0,1,0,0
3,89.0,1,1,1,1,288.0,32323.0,1,1,0,0,0,0,1,0,0,1,0,1
3,81.0,0,0,1,0,324.0,40000.0,1,0,0,0,0,0,1,0,0,1,0,1
2,83.0,1,0,1,0,259.0,30958.0,0,1,0,0,1,0,0,0,0,1,0,1
1,59.0,1,1,1,0,285.0,48305.0,1,0,0,0,0,1,0,0,0,1,0,1
3,139.0,1,1,1,1,600.0,42949.0,1,1,0,0,0,1,0,0,0,1,0,1
1,42.0,1,1,1,0,135.0,32142.0,0,0,1,0,0,0,1,0,0,1,0,0
3,140.0,1,1,1,1,600.0,42857.0,1,1,0,0,0,1,0,0,0,1,0,1
3,139.0,1,1,1,0,680.0,48780.0,1,1,0,0,1,0,0,0,0,1,0,1
4,142.0,1,1,1,1,592.0,41543.0,1,1,0,0,1,0,0,0,0,1,0,1
2,88.0,1,1,1,1,450.0,50784.0,1,0,0,0,1,0,0,0,0,1,0,1
1,50.0,1,1,1,0,85.0,17000.0,0,1,0,0,0,0,1,0,0,1,0,0
1,38.0,1,1,1,1,88.0,23157.0,1,1,0,0,0,0,1,0,0,1,0,0
2,40.0,1,1,1,1,100.0,25000.0,0,0,1,0,0,1,0,0,0,1,0,0
3,117.0,1,1,1,1,476.0,40683.0,1,1,0,0,1,0,0,0,0,1,0,1
3,89.0,1,1,1,1,278.0,31235.0,1,0,0,0,1,0,0,0,0,1,0,1
3,88.0,1,1,1,1,308.0,35000.0,1,1,0,0,0,0,1,0,0,1,0,1
3,128.0,1,0,1,1,488.0,38125.0,1,0,0,0,0,1,0,0,0,1,0,1
6,276.0,1,1,1,1,830.0,30072.0,1,1,0,0,1,0,0,0,0,1,0,1
3,89.0,1,0,1,1,488.0,54831.0,1,0,0,0,0,1,0,0,0,1,0,1
2,60.0,1,0,1,1,198.0,32565.0,1,0,0,1,0,1,0,0,0,1,0,1
2,85.0,1,0,1,1,244.0,28705.0,1,0,0,0,1,0,0,0,0,1,0,1
4,89.0,1,1,1,1,396.0,44494.0,0,1,1,0,0,1,0,0,0,1,0,1
2,84.0,1,1,1,1,299.0,35217.0,1,0,0,0,1,0,0,0,0,1,0,1
4,169.0,1,1,0,1,666.0,39408.0,1,0,0,0,1,0,0,0,0,1,0,1
2,74.0,1,0,0,1,213.0,28783.0,1,0,0,0,1,0,0,0,0,1,0,1
2,88.0,1,0,1,1,358.0,40681.0,1,0,0,0,0,1,0,0,0,1,0,1
3,125.0,1,1,1,1,420.0,33600.0,1,1,0,0,0,1,0,0,0,1,0,1
3,90.0,1,1,1,1,315.0,35000.0,1,0,0,0,1,0,0,0,0,1,0,1
2,89.0,1,1,1,1,400.0,44943.0,1,1,0,0,1,0,0,0,0,1,0,1
3,155.0,1,1,1,1,488.0,31463.0,1,1,0,0,0,0,1,0,0,1,0,1
4,148.0,1,1,1,1,488.0,32861.0,1,1,0,0,0,0,1,0,0,1,0,1
1,44.0,1,1,1,1,85.0,19230.0,0,0,0,1,1,0,0,0,0,1,0,0
1,63.0,1,1,1,1,125.0,19841.0,1,0,0,0,1,0,0,0,0,1,0,1
4,65.0,0,1,1,0,198.0,30461.0,1,1,0,0,0,0,0,0,0,1,0,1
4,65.0,0,1,1,0,198.0,30461.0,1,1,0,0,0,0,0,0,0,1,0,1
3,49.0,1,1,1,1,145.0,29591.0,0,0,0,1,0,0,1,0,0,1,0,0
3,49.0,1,1,1,1,150.0,30612.0,0,0,0,1,1,0,0,0,0,1,0,0
3,127.0,1,0,0,1,342.0,26929.0,1,0,0,0,0,1,0,0,0,1,0,1
3,135.0,1,0,1,1,620.0,45857.0,0,1,0,0,0,1,0,0,0,1,0,1
3,117.0,1,0,1,1,301.0,25630.0,1,1,0,0,0,1,0,0,0,1,0,1
5,302.0,0,0,1,1,725.0,24006.0,1,0,0,0,0,0,0,0,0,1,0,1
3,82.0,1,1,1,0,300.0,36496.0,1,1,0,0,1,0,0,0,0,1,0,1
3,89.0,1,0,1,1,492.0,55280.0,1,1,0,0,1,0,0,0,0,1,0,1
2,84.0,1,1,1,0,280.0,33333.0,1,1,0,0,0,0,1,0,0,1,0,1
3,49.0,1,1,1,1,168.0,34285.0,0,0,1,0,0,1,0,0,0,1,0,0
3,86.0,1,1,1,1,340.0,39488.0,1,1,0,0,0,1,0,0,0,1,0,1
3,87.0,1,1,1,1,302.0,34712.0,1,1,0,0,1,0,0,0,0,1,0,1
4,189.0,0,0,0,1,750.0,39682.0,1,1,0,0,1,0,0,0,0,1,0,1
1,40.0,1,1,1,1,140.0,34440.0,0,1,1,0,0,1,0,0,0,1,0,0
1,50.0,1,1,0,1,98.0,19600.0,1,0,0,0,0,1,0,0,0,1,0,0
3,78.0,1,1,1,1,300.0,38461.0,1,0,0,0,0,1,0,0,0,1,0,1
1,45.0,1,1,0,1,120.0,26666.0,0,0,1,0,0,1,0,0,0,1,0,0
3,103.0,1,1,0,1,380.0,36893.0,1,1,0,0,0,0,1,0,0,1,0,1
3,121.0,0,1,0,1,370.0,30578.0,1,1,0,0,1,0,0,0,0,1,0,1
2,60.0,1,0,0,1,210.0,35000.0,1,0,0,0,1,0,0,0,0,1,0,1
1,55.0,1,1,0,1,138.0,25090.0,0,0,1,0,0,1,0,0,0,1,0,1
2,45.0,1,0,0,0,72.0,16000.0,1,1,0,0,0,1,0,0,0,1,0,0
2,88.0,1,0,0,0,355.0,40340.0,1,0,0,0,0,1,0,0,0,1,0,1
1,56.0,1,1,0,0,120.0,21428.0,0,1,0,0,1,0,0,0,0,1,0,1
2,89.0,1,1,0,1,285.0,32022.0,1,1,0,0,1,0,0,0,0,1,0,1
1,62.0,1,1,0,0,120.0,19354.0,1,0,0,0,1,0,0,0,0,1,0,1
3,89.0,1,0,0,0,580.0,65168.0,1,0,0,0,0,1,0,0,0,1,0,1
3,112.0,1,0,1,0,540.0,48214.0,1,0,0,0,0,1,0,0,0,1,0,1
2,85.0,1,0,1,1,500.0,58823.0,1,1,0,0,0,0,1,0,0,1,0,1
3,129.0,1,1,1,1,580.0,44961.0,1,1,0,0,1,0,0,0,0,1,0,1
2,88.0,1,0,1,1,530.0,60227.0,1,1,0,0,1,0,0,0,0,1,0,1
3,155.0,1,1,0,0,530.0,34193.0,1,1,0,0,1,0,0,0,0,1,0,1
4,150.0,1,0,0,0,525.0,35000.0,1,1,0,0,0,0,1,0,0,1,0,1
1,35.0,1,1,1,1,100.0,28571.0,1,1,0,0,0,0,1,0,0,1,0,0
3,152.0,1,1,0,0,590.0,38815.0,1,1,0,0,1,0,0,0,0,1,0,1
4,89.0,1,1,0,0,328.0,36853.0,1,1,0,0,0,1,0,0,0,1,0,1
2,87.0,1,1,0,0,425.0,48850.0,1,1,0,0,0,1,0,0,0,1,0,1
4,178.0,1,1,0,0,680.0,38202.0,1,1,0,0,1,0,0,0,0,1,0,1
3,135.0,1,1,0,1,650.0,48148.0,1,1,0,0,0,1,0,0,0,1,0,1
3,149.0,1,1,0,1,560.0,37583.0,1,1,0,0,1,0,0,0,0,1,0,1
3,137.0,1,0,0,0,539.0,39343.0,1,1,0,0,1,0,0,0,0,1,0,1
2,89.0,1,1,0,0,372.0,41797.0,1,0,0,0,1,0,0,0,0,1,0,1
4,207.0,1,1,0,0,800.0,38647.0,1,0,0,0,1,0,0,0,0,1,0,1
2,85.0,1,0,0,0,338.0,39764.0,1,1,0,0,0,1,0,0,0,1,0,1
2,59.0,1,1,0,0,267.0,45254.0,1,1,0,0,0,1,0,0,0,1,0,1
3,90.0,1,1,0,0,308.0,34222.0,1,1,0,0,0,1,0,0,0,1,0,1
1,33.0,1,1,1,1,120.0,36363.0,1,1,0,0,0,1,0,0,0,1,0,0
1,42.0,1,1,0,1,100.0,23809.0,1,1,0,0,0,1,0,0,0,1,0,0
3,88.0,1,1,0,0,355.0,40340.0,1,1,0,0,1,0,0,0,0,1,0,1
2,46.0,1,1,0,1,145.0,31521.0,1,1,0,0,0,1,0,0,0,1,0,0
4,139.0,1,1,0,0,468.0,33669.0,1,1,0,0,0,1,0,0,0,1,0,1
2,89.0,1,1,1,1,390.0,43820.0,1,0,0,0,1,0,0,0,0,1,0,1
4,175.0,0,1,1,1,810.0,46285.0,1,1,0,0,1,0,0,0,0,1,0,1
1,50.0,0,1,0,0,205.0,41000.0,0,1,0,0,0,0,0,0,0,1,0,0
3,128.0,1,1,1,1,590.0,46093.0,1,1,0,0,1,0,0,0,0,1,0,1
4,184.0,1,1,1,1,760.0,41304.0,1,1,0,0,0,0,1,0,0,1,0,1
2,94.0,1,1,1,1,420.0,44680.0,1,1,0,0,0,0,1,0,0,1,0,1
1,33.0,1,1,1,1,138.0,41818.0,1,1,0,0,0,1,0,0,0,1,0,0
2,87.0,1,0,1,1,435.0,50000.0,1,1,0,0,1,0,0,0,0,1,0,1
3,122.0,1,1,0,0,383.0,31393.0,0,0,1,0,0,1,0,0,0,1,0,1
2,69.0,1,1,0,0,230.0,33333.0,1,1,0,0,1,0,0,0,0,1,0,1
1,40.0,1,1,0,0,122.0,30500.0,1,1,0,0,0,0,1,0,0,1,0,0
2,109.0,1,1,0,0,348.0,31926.0,1,1,0,0,0,1,0,0,0,1,0,1
4,168.0,1,0,0,0,540.0,32142.0,1,1,0,0,0,1,0,0,0,1,0,1
2,86.0,1,1,0,0,312.0,36279.0,1,0,0,0,0,1,0,0,0,1,0,1
3,122.0,1,1,0,0,406.0,33278.0,1,0,0,0,0,1,0,0,0,1,0,1
3,132.0,1,0,0,0,315.0,23863.0,1,1,0,0,0,1,0,0,0,1,0,1
2,89.0,1,1,0,0,325.0,36516.0,1,0,0,0,1,0,0,0,0,1,0,1
3,134.0,1,0,0,0,616.0,45970.0,1,1,0,0,0,1,0,0,0,1,0,1
3,110.0,1,0,0,1,276.0,25090.0,1,0,0,0,1,0,0,0,0,1,0,1
2,86.0,1,0,0,0,248.0,28837.0,1,1,0,0,0,1,0,0,0,1,0,1
1,45.0,1,1,0,0,85.0,18888.0,1,1,0,0,0,1,0,0,0,1,0,0
1,50.0,1,1,0,0,88.0,17600.0,1,0,0,0,0,1,0,0,0,1,0,0
2,88.0,1,0,0,0,260.0,29545.0,1,1,0,0,1,0,0,0,0,1,0,1
3,89.0,0,1,0,0,259.0,29101.0,1,0,0,0,0,1,0,0,0,1,0,1
2,80.0,0,1,1,0,390.0,48750.0,1,0,0,0,0,0,1,0,0,1,0,1
3,139.0,1,1,0,0,518.0,37266.0,1,1,0,0,1,0,0,0,0,1,0,1
3,89.0,1,1,0,1,245.0,27528.0,1,1,0,0,0,0,1,0,0,1,0,1
3,117.0,1,0,0,1,552.0,47179.0,1,1,0,0,1,0,0,0,0,1,0,1
2,97.0,1,1,0,0,440.0,45360.0,1,0,0,0,1,0,0,0,0,1,0,1
4,126.0,1,1,0,0,568.0,45079.0,1,1,0,0,1,0,0,0,0,1,0,1
3,89.0,1,0,0,1,362.0,40674.0,1,1,0,0,1,0,0,0,0,1,0,1
3,85.0,1,1,1,0,230.0,27058.0,1,1,0,0,0,1,0,0,0,0,1,1
2,60.0,1,1,1,0,177.0,29353.0,1,1,0,0,0,0,1,0,0,0,1,1
3,125.0,1,1,1,1,400.0,32000.0,0,0,1,0,1,0,0,0,0,0,1,1
3,135.0,1,1,1,1,470.0,34711.0,1,1,0,0,0,1,0,0,0,0,1,1
2,80.0,1,1,1,1,390.0,48750.0,1,1,0,0,0,0,1,0,0,0,1,1
2,83.0,1,1,1,0,255.0,30722.0,1,0,0,0,0,1,0,0,0,0,1,1
4,138.0,1,1,1,1,390.0,28260.0,1,1,0,0,0,1,0,0,0,0,1,1
1,51.0,1,1,1,1,85.0,16666.0,1,0,1,0,0,1,0,0,0,0,1,1
2,89.0,1,1,1,0,430.0,48314.0,1,1,0,0,0,1,0,0,0,0,1,1
3,105.0,1,0,1,1,310.0,29523.0,1,0,0,0,0,1,0,0,0,0,1,1
2,54.0,1,1,1,1,205.0,37892.0,1,1,0,0,0,0,1,0,0,0,1,1
1,45.0,1,0,1,1,72.0,16000.0,1,0,0,0,0,1,0,0,0,0,1,0
5,266.0,1,1,1,1,1080.0,40601.0,1,1,0,0,1,0,0,0,0,0,1,1
4,162.0,0,1,1,1,400.0,24691.0,1,1,0,0,1,0,0,0,0,0,1,1
2,42.0,1,1,1,1,153.0,36428.0,1,1,0,0,0,1,0,0,0,0,1,0
3,89.0,1,0,1,1,260.0,29213.0,1,1,0,0,1,0,0,0,0,0,1,1
2,88.0,1,0,1,1,358.0,40681.0,1,0,0,0,0,1,0,0,0,0,1,1
2,61.0,1,0,1,1,309.0,49911.0,1,1,0,0,0,1,0,0,0,0,1,1
4,136.0,1,1,1,1,670.0,49084.0,1,1,0,0,1,0,0,0,0,0,1,1
3,117.0,1,0,1,1,310.0,26495.0,1,1,0,0,0,1,0,0,0,0,1,1
3,126.0,1,1,1,1,575.0,45634.0,1,1,0,0,1,0,0,0,0,0,1,1
5,243.0,1,1,1,1,835.0,34362.0,1,1,0,0,1,0,0,0,0,0,1,1
2,88.0,1,0,1,1,358.0,40681.0,1,0,0,0,0,1,0,0,0,0,1,1
2,45.0,1,0,1,1,170.0,37777.0,1,0,0,0,0,1,0,0,0,0,1,0
3,81.0,1,1,1,1,288.0,35555.0,1,1,0,0,0,1,0,0,0,0,1,1
2,82.0,1,1,1,1,270.0,32926.0,1,1,0,0,0,1,0,0,0,0,1,1
2,43.0,1,1,1,1,130.0,30232.0,1,1,0,0,0,0,1,0,0,0,1,0
3,153.0,1,0,1,1,675.0,43873.0,1,0,0,0,0,0,1,0,0,0,1,1
3,85.0,1,1,1,0,230.0,27058.0,1,1,0,0,0,1,0,0,0,0,1,1
3,141.0,0,0,0,1,205.0,14539.0,1,1,0,0,0,1,0,0,0,0,1,1
3,138.0,0,1,1,1,560.0,40579.0,1,0,0,0,0,0,1,0,0,0,1,1
2,51.0,1,1,1,0,185.0,36274.0,1,0,0,0,1,0,0,0,0,0,1,1
2,81.0,1,1,1,1,276.0,34074.0,1,1,0,0,0,1,0,0,0,0,1,1
3,112.0,0,0,1,0,190.0,16888.0,1,1,0,0,1,0,0,0,0,0,1,1
3,126.0,1,0,1,0,240.0,18987.0,1,0,0,0,1,0,0,0,0,0,1,1
1,38.0,1,1,0,1,95.0,25000.0,1,1,0,0,0,1,0,0,0,0,1,0
1,38.0,1,0,0,1,78.0,20526.0,1,1,0,0,0,0,1,0,0,0,1,0
3,117.0,1,0,1,1,326.0,27839.0,0,1,0,0,1,0,0,0,0,0,1,1
3,115.0,1,1,1,0,330.0,28695.0,1,1,0,0,0,1,0,0,0,0,1,1
4,203.0,1,1,1,1,636.0,31330.0,1,1,0,0,0,1,0,0,0,0,1,1
5,203.0,1,1,1,1,651.0,32068.0,1,1,0,0,0,1,0,0,0,0,1,1
1,45.0,1,0,0,0,80.0,17777.0,1,0,0,0,0,1,0,0,0,0,1,0
1,37.0,1,1,0,1,91.0,24594.0,1,0,0,0,1,0,0,0,0,0,1,0
2,83.0,1,1,0,1,300.0,36144.0,1,1,0,0,0,1,0,0,0,0,1,1
2,81.0,1,1,0,1,300.0,36864.0,1,0,0,0,0,0,1,0,0,0,1,1
1,38.0,1,0,0,1,75.0,19736.0,1,1,0,0,0,0,1,0,0,0,1,0
1,52.0,1,1,1,1,200.0,38461.0,1,0,0,0,0,1,0,0,0,0,1,1
2,42.0,1,1,1,1,153.0,36428.0,1,1,0,0,0,1,0,0,0,0,1,0
3,144.0,1,1,1,1,460.0,31878.0,1,0,0,0,1,0,0,0,0,0,1,1
1,52.0,1,1,0,0,186.0,35769.0,1,0,0,0,0,0,1,0,0,0,1,1
1,40.0,1,1,1,1,76.0,19000.0,0,1,0,0,0,1,0,0,0,0,1,0
3,104.0,1,1,1,1,310.0,29807.0,1,1,0,0,0,1,0,0,0,0,1,1
1,45.0,1,1,0,1,92.0,20444.0,1,1,0,0,1,0,0,0,0,0,1,0
1,50.0,1,1,1,0,210.0,42000.0,1,0,0,0,0,1,0,0,0,0,1,0
4,150.0,1,1,0,0,371.0,24733.0,1,1,0,0,0,1,0,0,0,0,1,1
2,43.0,1,1,1,1,156.0,36279.0,1,0,0,0,0,1,0,0,0,0,1,0
3,168.0,1,1,0,1,703.0,41688.0,1,1,0,0,0,1,0,0,0,0,1,1
3,177.0,1,0,1,1,678.0,38305.0,1,1,0,0,0,1,0,0,0,0,1,1
5,260.0,0,1,1,1,910.0,35000.0,1,1,0,0,1,0,0,0,0,0,1,1
4,260.0,1,1,1,1,900.0,34615.0,1,1,0,0,1,0,0,0,0,0,1,1
3,133.0,1,1,0,1,615.0,46060.0,1,1,0,0,0,1,0,0,0,0,1,1
3,135.0,1,1,0,1,499.0,37022.0,1,0,1,0,0,1,0,0,0,0,1,1
3,125.0,1,1,0,1,502.0,40043.0,1,1,0,0,1,0,0,0,0,0,1,1
1,52.0,1,1,1,1,85.0,16346.0,1,0,1,0,1,0,0,0,0,0,1,1
4,79.0,1,0,0,0,395.0,49936.0,1,1,0,0,1,0,0,0,0,0,1,1
1,40.0,1,0,0,1,68.0,17000.0,1,0,0,1,1,0,0,0,0,0,1,0
1,40.0,1,0,1,1,72.0,18000.0,1,0,0,1,1,0,0,0,0,0,1,0
4,184.0,1,1,1,1,800.0,43407.0,1,1,0,0,1,0,0,0,0,0,1,1
1,74.0,1,1,1,1,188.0,25405.0,0,1,0,0,0,1,0,0,0,0,1,1
1,52.0,1,1,1,1,80.0,15384.0,1,0,0,1,0,1,0,0,0,0,1,1
3,124.0,1,1,1,1,500.0,40322.0,1,1,0,0,0,0,1,0,0,0,1,1
1,77.0,1,0,1,1,151.0,19610.0,1,0,0,1,0,0,1,0,0,0,1,1
2,40.0,1,1,1,0,168.0,42000.0,1,0,0,0,0,1,0,0,0,0,1,0
1,75.0,1,0,1,1,138.0,18400.0,1,0,0,1,0,0,1,0,0,0,1,1
2,65.0,1,0,0,1,112.0,17230.0,1,1,0,0,0,0,1,0,0,0,1,1
2,89.0,1,1,1,1,340.0,38202.0,1,0,0,0,0,1,0,0,0,0,1,1
1,45.0,1,0,0,0,80.0,17777.0,1,0,0,0,0,1,0,0,0,0,1,0
3,124.0,1,1,1,1,500.0,40322.0,1,1,0,0,0,0,1,0,0,0,1,1
3,147.0,1,1,1,1,588.0,39810.0,1,1,0,0,0,0,1,0,0,0,1,1
3,136.0,1,0,1,1,583.0,42648.0,1,1,0,0,0,1,0,0,0,0,1,1
2,62.0,1,0,1,1,320.0,51446.0,1,1,0,0,0,0,1,0,0,0,1,1
3,132.0,1,0,1,1,350.0,26515.0,1,1,0,0,1,0,0,0,0,0,1,1
2,101.0,1,1,1,1,425.0,41871.0,1,0,0,0,0,1,0,0,0,0,1,1
3,132.0,1,0,1,1,338.0,25470.0,1,1,0,0,0,1,0,0,0,0,1,1
4,189.0,1,1,1,0,650.0,34391.0,0,0,0,1,0,1,0,0,0,0,1,1
4,158.0,1,0,1,1,397.0,25126.0,1,0,0,0,1,0,0,0,0,0,1,1
1,54.0,1,1,1,1,110.0,20370.0,0,0,0,1,0,0,1,0,0,0,1,1
1,54.0,1,1,1,1,115.0,21296.0,1,1,0,0,0,1,0,0,0,0,1,1
5,219.0,1,1,1,1,910.0,41552.0,1,1,0,0,1,0,0,0,0,0,1,1
3,125.0,1,1,1,1,400.0,32000.0,0,0,1,0,1,0,0,0,0,0,1,1
1,51.0,1,1,1,1,193.0,37403.0,1,1,0,0,0,1,0,0,0,0,1,1
2,75.0,1,0,1,1,138.0,18400.0,1,0,0,1,0,1,0,0,0,0,1,1
3,87.0,1,1,1,1,335.0,38505.0,1,0,1,0,1,0,0,0,0,0,1,1
3,88.0,1,1,1,1,328.0,37272.0,1,1,0,0,1,0,0,0,0,0,1,1
2,93.0,1,1,1,1,368.0,39569.0,1,1,0,0,0,1,0,0,0,0,1,1
1,52.0,1,1,1,1,85.0,16346.0,1,0,1,0,1,0,0,0,0,0,1,1
2,51.0,1,0,0,1,200.0,39215.0,1,0,0,0,0,0,0,0,0,0,1,1
1,38.0,1,0,1,1,70.0,18421.0,1,0,0,0,1,0,0,0,0,0,1,0
1,38.0,1,0,0,1,75.0,19736.0,1,1,0,0,0,1,0,0,0,0,1,0
2,100.0,1,1,1,1,379.0,37900.0,1,0,0,0,0,1,0,0,0,0,1,1
1,52.0,1,1,1,1,93.0,17884.0,0,1,0,0,0,0,1,0,0,0,1,1
3,147.0,1,1,1,1,465.0,31632.0,1,1,0,0,1,0,0,0,0,0,1,1
1,37.0,1,1,0,1,91.0,24594.0,1,0,0,0,1,0,0,0,0,0,1,0
3,84.0,1,1,1,0,275.0,32738.0,1,1,0,0,1,0,0,0,0,0,1,1
3,139.0,1,1,1,0,680.0,48780.0,1,1,0,0,1,0,0,0,0,0,1,1
1,37.0,1,1,0,1,91.0,24594.0,1,0,0,0,1,0,0,0,0,0,1,0
2,88.0,1,0,1,1,358.0,40681.0,1,0,0,0,0,1,0,0,0,0,1,1
3,125.0,1,1,1,1,420.0,33600.0,1,1,0,0,0,1,0,0,0,0,1,1
3,138.0,1,1,1,1,360.0,26086.0,1,1,0,0,0,1,0,0,0,0,1,1
4,165.0,1,1,1,1,500.0,30303.0,1,1,0,0,1,0,0,0,0,0,1,1
1,63.0,1,1,1,0,105.0,16666.0,1,1,0,0,1,0,0,0,0,0,1,1
4,151.0,1,1,1,0,430.0,28476.0,1,1,0,0,1,0,0,0,0,0,1,1
3,150.0,0,1,1,1,435.0,28884.0,1,1,0,0,0,1,0,0,0,0,1,1
3,132.0,1,0,1,1,378.0,28636.0,1,1,0,0,1,0,0,0,0,0,1,1
2,72.0,1,1,1,1,208.0,28888.0,1,1,0,0,0,1,0,0,0,0,1,1
3,81.0,1,1,1,1,302.0,37283.0,1,1,0,0,0,0,1,0,0,0,1,1
3,89.0,1,1,1,1,280.0,31460.0,1,1,0,0,0,1,0,0,0,0,1,1
1,50.0,1,1,0,0,210.0,42000.0,1,1,0,0,0,1,0,0,0,0,1,0
3,135.0,1,0,1,1,620.0,45857.0,0,1,0,0,0,1,0,0,0,0,1,1
4,151.0,1,1,1,1,400.0,26490.0,1,1,0,0,0,1,0,0,0,0,1,1
2,81.0,1,1,0,1,300.0,36864.0,1,0,0,0,0,0,1,0,0,0,1,1
2,81.0,1,1,0,1,300.0,36864.0,1,0,0,0,0,0,1,0,0,0,1,1
2,84.0,1,1,1,0,280.0,33333.0,1,1,0,0,0,0,1,0,0,0,1,1
2,80.0,1,1,1,0,245.0,30625.0,1,1,0,0,0,1,0,0,0,0,1,1
4,139.0,1,1,1,1,520.0,37410.0,1,1,0,0,0,0,0,0,0,0,1,1
3,49.0,1,1,1,1,150.0,30612.0,1,0,0,0,0,1,0,0,0,0,1,0
2,88.0,1,1,1,1,360.0,40909.0,1,0,0,0,0,1,0,0,0,0,1,1
4,185.0,1,0,0,1,680.0,36756.0,1,1,0,0,0,1,0,0,0,0,1,1
4,189.0,0,0,0,1,750.0,39682.0,1,1,0,0,1,0,0,0,0,0,1,1
1,50.0,1,1,0,1,98.0,19600.0,1,0,0,0,0,1,0,0,0,0,1,0
2,39.0,1,1,0,1,86.0,22051.0,1,0,0,0,1,0,0,0,0,0,1,0
1,52.0,1,1,0,1,98.0,18846.0,1,0,0,0,0,0,1,0,0,0,1,1
3,133.0,1,1,0,1,390.0,29323.0,1,1,0,0,1,0,0,0,0,0,1,1
3,125.0,1,1,0,1,370.0,29600.0,1,1,0,0,0,0,1,0,0,0,1,1
2,60.0,1,0,0,1,210.0,35000.0,1,0,0,0,1,0,0,0,0,0,1,1
6,273.0,1,1,0,1,1100.0,40293.0,1,1,0,0,1,0,0,0,0,0,1,1
3,83.0,1,1,0,1,255.0,30722.0,1,0,0,0,0,1,0,0,0,0,1,1
3,135.0,0,1,0,0,415.0,30740.0,1,0,0,0,0,1,0,0,0,0,1,1
2,45.0,1,0,0,0,80.0,17777.0,1,1,0,0,0,1,0,0,0,0,1,0
4,157.0,1,0,1,1,485.0,30891.0,1,0,0,0,0,1,0,0,0,0,1,1
3,140.0,1,0,0,0,496.0,35428.0,1,1,0,0,1,0,0,0,0,0,1,1
3,80.0,1,0,1,0,350.0,43750.0,1,1,0,0,0,1,0,0,0,0,1,1
3,122.0,1,1,1,1,470.0,38524.0,1,0,0,0,0,0,1,0,0,0,1,1
1,54.0,1,1,0,1,108.0,20000.0,0,0,0,1,0,0,1,0,0,0,1,1
4,155.0,1,0,0,0,565.0,36451.0,1,0,0,0,0,0,1,0,0,0,1,1
